p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Fighter,4,27,12,3,Ranger,4,24,17,3,Paladin,4,43,16,3,Fighter,4,41,19,3,10,Satyr,0.5,14,31,0.5288134704144006
Rogue,5,27,14,3,Bard,5,46,14,3,Paladin,5,49,18,3,Fighter,5,47,16,3,10,Shadow,0.5,12,16,0.0
Paladin,2,13,17,2,Barbarian,2,20,14,2,Druid,2,18,11,2,Cleric,2,19,15,2,1,Half-Red Dragon Veteran,5.0,18,65,0.44414522146752133
Artificer,3,31,14,3,Fighter,3,29,12,3,Artificer,3,17,12,3,Sorcerer,3,17,14,3,1,Swarm of Cranium Rats,5.0,12,76,0.8685969980050382
Rogue,1,11,12,2,Warlock,1,6,11,2,Wizzard,1,6,14,2,Bard,1,11,12,2,10,Deep Gnome (Svirfneblin),0.5,15,16,0.0
Barbarian,4,47,13,3,Monk,4,39,11,3,Druid,4,39,13,3,Bard,4,28,13,3,2,Doppelganger,3.0,14,52,1.0
Rogue,1,11,12,2,Wizzard,1,4,11,2,Bard,1,7,13,2,Bard,1,8,13,2,2,Gnoll Pack Lord,2.0,15,49,0.0
Barbarian,1,13,17,2,Sorcerer,1,6,13,2,Wizzard,1,4,14,2,Cleric,1,8,20,2,10,Commoner,0.0,10,4,0.9077819848545238
Sorcerer,2,10,14,2,Paladin,2,17,14,2,Cleric,2,17,15,2,Wizzard,2,11,12,2,1,Shadow Mastiff Alpha,3.0,12,44,0.8766438984605973
Cleric,5,37,13,3,Ranger,5,51,15,3,Bard,5,42,16,3,Warlock,5,30,15,3,6,Wererat,2.0,12,33,0.8847043352076909
Sorcerer,2,11,12,2,Wizzard,2,16,11,2,Cleric,2,17,13,2,Warlock,2,15,11,2,1,Xorn,5.0,19,73,0.0
Fighter,2,17,12,2,Wizzard,2,12,11,2,Druid,2,14,12,2,Warlock,2,16,13,2,1,Grell,3.0,12,55,1.0
Wizzard,4,24,14,3,Cleric,4,36,15,3,Ranger,4,35,15,3,Barbarian,4,42,13,3,1,Animated Armor,1.0,18,33,0.9767333643555143
Fighter,4,39,17,3,Wizzard,4,30,13,3,Rogue,4,32,12,3,Bard,4,35,13,3,2,Hook Horror,3.0,15,75,0.42738792772397516
Warlock,1,10,15,2,Bard,1,6,15,2,Ranger,1,11,16,2,Artificer,1,10,17,2,10,Pteranodon,0.25,13,13,0.0
Bard,2,18,15,2,Wizzard,2,10,13,2,Monk,2,13,11,2,Ranger,2,19,17,2,10,Troglodyte,0.25,11,13,0.0
Paladin,5,39,14,3,Bard,5,45,16,3,Cleric,5,30,15,3,Ranger,5,34,12,3,10,Black Bear,0.5,11,19,0.39437849079025555
Artificer,5,28,16,3,Ranger,5,47,14,3,Paladin,5,45,14,3,Monk,5,47,12,3,5,Redcap,3.0,14,45,0.5114638369151288
Monk,3,33,16,3,Wizzard,3,13,11,3,Druid,3,17,14,3,Ranger,3,28,13,3,10,Myconid Sprout,0.0,10,7,1.0
Monk,4,26,12,3,Paladin,4,38,18,3,Monk,4,26,13,3,Artificer,4,29,12,3,1,Vampire Spawn,5.0,15,82,0.80939648821848
Artificer,2,20,17,2,Fighter,2,21,17,2,Sorcerer,2,12,13,2,Rogue,2,16,12,2,10,Lizard,0.0,10,2,0.0
Druid,3,21,11,3,Fighter,3,31,14,3,Bard,3,23,12,3,Sorcerer,3,14,13,3,10,Troglodyte,0.25,11,13,0.0
Paladin,3,24,14,3,Ranger,3,28,13,3,Bard,3,15,16,3,Cleric,3,27,18,3,10,Ice Mephit,0.5,11,21,0.0
Rogue,3,22,16,3,Fighter,3,23,17,3,Monk,3,23,10,3,Barbarian,3,36,14,3,10,Magma Mephit,0.5,11,22,0.0
Ranger,1,7,15,2,Sorcerer,1,5,14,2,Bard,1,5,13,2,Warlock,1,4,14,2,10,Grung,0.25,12,11,0.0
Monk,5,33,11,3,Warlock,5,34,13,3,Artificer,5,41,14,3,Barbarian,5,57,14,3,1,Frost Salamander,9.0,17,168,0.7536740617284062
Warlock,5,44,13,3,Wizzard,5,22,14,3,Warlock,5,39,13,3,Warlock,5,31,11,3,10,Bandit,0.125,12,11,0.6274621889699061
Druid,5,32,13,3,Artificer,5,29,12,3,Wizzard,5,35,14,3,Barbarian,5,43,14,3,3,Tyrannosaurus Rex,8.0,13,136,0.0
Artificer,5,39,15,3,Bard,5,45,13,3,Cleric,5,30,12,3,Paladin,5,52,15,3,2,Hobgoblin Captain,3.0,17,39,0.9263502454991817
Druid,2,18,11,2,Ranger,2,17,15,2,Bard,2,16,13,2,Cleric,2,18,14,2,1,Yuan-ti Nightmare Speaker,4.0,14,71,1.0
Monk,5,36,10,3,Fighter,5,46,15,3,Druid,5,37,16,3,Monk,5,37,15,3,1,Quaggoth Thonot,3.0,13,45,1.0
Fighter,4,37,16,3,Bard,4,26,16,3,Cleric,4,34,20,3,Paladin,4,38,16,3,4,Silver Dragon Wyrmling,2.0,17,45,0.0
Wizzard,1,4,13,2,Paladin,1,5,19,2,Druid,1,8,16,2,Druid,1,9,15,2,1,Dybbuk,4.0,14,37,0.4051394511920828
Rogue,3,24,16,3,Bard,3,22,12,3,Druid,3,18,15,3,Barbarian,3,32,16,3,1,Dolphin Delighter,3.0,14,27,1.0
Ranger,3,22,17,3,Bard,3,27,16,3,Barbarian,3,32,16,3,Artificer,3,16,12,3,10,Baboon,0.0,12,3,1.0
Wizzard,3,17,11,3,Artificer,3,22,17,3,Cleric,3,30,20,3,Sorcerer,3,24,11,3,1,Yuan-ti Abomination,7.0,15,127,0.45309961261073256
Barbarian,3,43,15,3,Wizzard,3,17,11,3,Paladin,3,25,19,3,Ranger,3,27,14,3,10,Giant Wasp,0.5,12,13,0.0
Monk,1,6,12,2,Druid,1,7,11,2,Ranger,1,9,15,2,Fighter,1,7,12,2,1,Red Dragon Wyrmling,4.0,17,75,0.0
Fighter,1,8,13,2,Sorcerer,1,6,15,2,Rogue,1,5,14,2,Druid,1,7,16,2,10,Rat,0.0,10,1,1.0
Cleric,1,8,15,2,Fighter,1,7,17,2,Wizzard,1,6,10,2,Ranger,1,8,16,2,1,Bone Naga (Spirit),4.0,15,58,0.0
Monk,5,34,16,3,Bard,5,25,16,3,Sorcerer,5,31,10,3,Bard,5,37,15,3,10,Cat,0.0,12,2,1.0
Druid,1,11,15,2,Ranger,1,9,17,2,Monk,1,10,11,2,Monk,1,6,10,2,2,Kobold Scale Sorcerer,1.0,15,27,0.6960858585858585
Warlock,5,29,14,3,Rogue,5,36,17,3,Bard,5,28,14,3,Bard,5,47,12,3,1,Troll,5.0,15,84,0.0
Cleric,2,14,14,2,Rogue,2,12,13,2,Bard,2,14,12,2,Paladin,2,18,17,2,10,Ox,0.25,10,15,0.0
Ranger,2,19,14,2,Sorcerer,2,11,15,2,Monk,2,17,16,2,Sorcerer,2,12,14,2,2,Bandit Captain,2.0,15,65,0.0
Wizzard,3,21,15,3,Monk,3,19,15,3,Monk,3,24,10,3,Rogue,3,27,13,3,10,Ox,0.25,10,15,0.0
Ranger,1,11,17,2,Fighter,1,12,12,2,Wizzard,1,6,10,2,Bard,1,6,14,2,10,Kobold,0.125,12,5,0.0
Druid,2,13,16,2,Fighter,2,19,14,2,Wizzard,2,12,11,2,Bard,2,17,14,2,1,Duergar Hammerer,2.0,17,33,1.0
Paladin,3,25,19,3,Ranger,3,22,12,3,Sorcerer,3,17,10,3,Rogue,3,27,12,3,2,Sahuagin Baron,5.0,16,76,0.0
Cleric,3,19,15,3,Ranger,3,30,16,3,Artificer,3,22,15,3,Druid,3,25,13,3,1,Hook Horror,3.0,15,75,0.8786602158541124
Druid,3,20,15,3,Ranger,3,24,12,3,Paladin,3,29,15,3,Ranger,3,29,12,3,2,Gnoll Flesh Gnawer,1.0,14,22,1.0
Monk,3,25,11,3,Warlock,3,16,12,3,Wizzard,3,18,15,3,Barbarian,3,22,15,3,10,Winged Kobold,0.25,13,7,0.1993464988638087
Sorcerer,1,5,14,2,Ranger,1,11,16,2,Rogue,1,6,15,2,Wizzard,1,7,11,2,3,Copper Dragon Wyrmling,1.0,16,22,0.0
Monk,2,17,12,2,Wizzard,2,8,11,2,Bard,2,21,13,2,Sorcerer,2,9,14,2,1,Illusionist Wizard,3.0,12,44,0.488915293545016
Paladin,1,11,18,2,Ranger,1,10,12,2,Druid,1,5,15,2,Cleric,1,7,18,2,1,Giant Spider,1.0,14,26,0.7042689670426897
Fighter,1,5,13,2,Fighter,1,7,19,2,Rogue,1,7,17,2,Sorcerer,1,8,12,2,10,Guard,0.125,16,11,0.0
Paladin,1,10,15,2,Druid,1,8,12,2,Paladin,1,11,15,2,Druid,1,6,15,2,10,Hawk,0.0,13,1,0.0
Monk,4,25,12,3,Sorcerer,4,14,14,3,Ranger,4,30,13,3,Warlock,4,40,16,3,1,Necromancer Wizard,9.0,12,110,0.07717892205970747
Sorcerer,2,16,12,2,Barbarian,2,23,16,2,Warlock,2,10,16,2,Cleric,2,17,15,2,1,Couatl,4.0,19,97,0.7398093628740096
Barbarian,5,38,14,3,Druid,5,39,12,3,Warlock,5,36,12,3,Bard,5,40,16,3,8,Mimic,2.0,12,58,0.0
Barbarian,3,34,14,3,Wizzard,3,17,15,3,Sorcerer,3,17,10,3,Cleric,3,18,12,3,10,Gazer,0.5,13,13,0.5256166982922201
Cleric,5,47,18,3,Artificer,5,43,17,3,Warlock,5,41,14,3,Cleric,5,38,14,3,3,Deep Scion,3.0,11,67,0.5783462588004741
Cleric,1,6,16,2,Warlock,1,11,13,2,Ranger,1,9,16,2,Artificer,1,9,13,2,10,Stirge,0.125,14,2,0.0
Bard,3,29,13,3,Druid,3,29,16,3,Warlock,3,19,16,3,Rogue,3,21,13,3,2,Deathlock Mastermind,8.0,13,110,0.0
Fighter,5,50,19,3,Wizzard,5,29,15,3,Bard,5,44,16,3,Barbarian,5,57,15,3,10,Giant Crab,0.125,15,13,0.9195225968579159
Artificer,1,6,18,2,Monk,1,5,10,2,Rogue,1,9,12,2,Rogue,1,6,17,2,1,Duergar Mind Master,2.0,14,39,0.0
Paladin,5,47,16,3,Sorcerer,5,33,15,3,Sorcerer,5,38,11,3,Ranger,5,47,15,3,9,Giant Boar,2.0,12,42,0.4565521216841197
Wizzard,5,35,15,3,Cleric,5,35,18,3,Monk,5,32,11,3,Sorcerer,5,36,12,3,10,Star Spawn Grue,0.25,11,17,0.7261755655863257
Cleric,3,20,14,3,Fighter,3,27,13,3,Sorcerer,3,22,15,3,Wizzard,3,13,14,3,10,Manes,0.125,9,9,0.7687663537858331
Sorcerer,4,18,14,3,Artificer,4,32,17,3,Fighter,4,43,15,3,Bard,4,29,14,3,10,Blink Dog,0.25,13,22,0.8995967438455712
Monk,4,25,16,3,Fighter,4,42,15,3,Monk,4,27,11,3,Warlock,4,22,12,3,10,Owl,0.0,11,1,0.3610417670859543
Ranger,2,20,15,2,Ranger,2,18,13,2,Bard,2,13,15,2,Monk,2,18,14,2,2,Choldrith,3.0,15,66,0.06483143826052264
Sorcerer,3,15,11,3,Wizzard,3,22,10,3,Bard,3,18,16,3,Rogue,3,23,13,3,10,Giant Rat,0.125,12,7,0.3189404900484261
Paladin,5,42,14,3,Warlock,5,38,12,3,Monk,5,35,12,3,Sorcerer,5,30,10,3,1,Diviner Wizard,8.0,12,90,0.6852309745280426
Bard,3,26,15,3,Warlock,3,19,13,3,Paladin,3,20,17,3,Wizzard,3,19,10,3,10,Warhorse Skeleton,0.5,13,22,0.0
Paladin,3,32,14,3,Fighter,3,23,12,3,Bard,3,15,12,3,Wizzard,3,15,10,3,1,Spawn of Kyuss,5.0,10,76,0.8093715100982378
Ranger,1,13,13,2,Warlock,1,9,15,2,Artificer,1,7,14,2,Barbarian,1,8,13,2,10,Darkling,0.5,14,13,0.0
Fighter,4,37,16,3,Paladin,4,30,14,3,Artificer,4,26,16,3,Monk,4,33,12,3,3,Helmed Horror,4.0,20,60,0.0
Paladin,5,46,18,3,Ranger,5,43,15,3,Bard,5,46,12,3,Barbarian,5,64,14,3,11,Giant Eagle,1.0,13,26,0.0290718646527494
Paladin,1,12,19,2,Fighter,1,8,18,2,Bard,1,7,16,2,Monk,1,7,14,2,10,Poisonous Snake,0.125,13,2,0.0
Warlock,3,21,16,3,Warlock,3,24,11,3,Sorcerer,3,15,11,3,Monk,3,29,10,3,3,Yeth Hound,4.0,14,51,0.0
Sorcerer,2,11,14,2,Bard,2,15,14,2,Sorcerer,2,10,14,2,Druid,2,11,15,2,1,Triceratops,5.0,13,95,0.0
Paladin,5,48,17,3,Rogue,5,40,15,3,Bard,5,36,16,3,Bard,5,41,12,3,2,Morkoth,11.0,17,165,0.0
Cleric,5,43,19,3,Artificer,5,49,18,3,Barbarian,5,60,17,3,Wizzard,5,30,10,3,1,Quaggoth,2.0,13,45,0.9970343157954001
Ranger,4,33,14,3,Sorcerer,4,21,10,3,Wizzard,4,23,15,3,Paladin,4,39,14,3,10,Mud Mephit,0.25,11,27,0.3402259133289837
Rogue,1,6,14,2,Druid,1,11,15,2,Cleric,1,6,17,2,Sorcerer,1,5,14,2,10,Warhorse Skeleton,0.5,13,22,0.0
Cleric,1,6,15,2,Cleric,1,6,15,2,Barbarian,1,10,12,2,Warlock,1,7,13,2,4,Female Steeder,1.0,14,30,0.0
Warlock,1,6,15,2,Paladin,1,10,17,2,Paladin,1,11,16,2,Sorcerer,1,9,12,2,2,Guard Drake,2.0,14,52,0.25307601880877745
Druid,3,20,15,3,Cleric,3,17,15,3,Paladin,3,27,17,3,Wizzard,3,15,13,3,7,Hippogriff,1.0,11,19,0.0
Rogue,5,44,14,3,Barbarian,5,46,13,3,Artificer,5,36,18,3,Paladin,5,40,16,3,2,Orc Eye of Gruumsh,2.0,16,45,0.9757008703506439
Monk,2,10,15,2,Druid,2,13,12,2,Druid,2,19,11,2,Monk,2,18,12,2,10,Thug,0.5,11,32,0.323292212982635
Paladin,2,20,17,2,Artificer,2,11,12,2,Barbarian,2,17,12,2,Bard,2,11,14,2,2,Rug of Smothering,2.0,12,33,0.8835651279831159
Barbarian,5,53,13,3,Rogue,5,37,17,3,Wizzard,5,20,13,3,Barbarian,5,63,14,3,7,Bugbear,1.0,16,27,0.8009360383563916
Bard,4,41,16,3,Rogue,4,18,17,3,Barbarian,4,46,14,3,Paladin,4,45,17,3,6,Ghoul,1.0,12,22,0.8845833589357774
Cleric,2,14,17,2,Warlock,2,14,12,2,Artificer,2,14,17,2,Warlock,2,15,12,2,1,Banshee,4.0,12,58,0.49911218724778045
Sorcerer,3,22,13,3,Artificer,3,24,16,3,Artificer,3,15,14,3,Fighter,3,23,19,3,3,Hobgoblin Devastator,4.0,13,45,0.0
Fighter,3,26,13,3,Ranger,3,31,15,3,Ranger,3,27,12,3,Bard,3,15,16,3,1,Warlock of the Great Old One,6.0,13,91,0.01789754040543963
Bard,2,17,15,2,Cleric,2,20,20,2,Cleric,2,19,17,2,Barbarian,2,22,16,2,2,Derro Savant,3.0,13,36,0.0
Cleric,2,17,12,2,Barbarian,2,19,12,2,Warlock,2,8,16,2,Druid,2,15,16,2,1,Deathlock,4.0,12,36,1.0
Ranger,4,38,12,3,Wizzard,4,22,15,3,Druid,4,32,11,3,Paladin,4,32,17,3,4,Manticore,3.0,14,68,0.0
Artificer,4,32,16,3,Rogue,4,30,13,3,Warlock,4,27,16,3,Warlock,4,29,13,3,10,Giant Weasel,0.125,13,9,0.9252826080581783
Barbarian,3,38,12,3,Wizzard,3,25,14,3,Bard,3,18,16,3,Bard,3,21,16,3,4,Spectator,3.0,14,39,0.0
Bard,4,28,14,3,Druid,4,33,13,3,Paladin,4,37,14,3,Rogue,4,24,12,3,2,Shadar-kai Gloom Weaver,9.0,14,104,0.0
Wizzard,4,21,15,3,Fighter,4,29,16,3,Rogue,4,39,15,3,Paladin,4,36,14,3,1,Manticore,3.0,14,68,0.8888561945066801
Bard,3,28,13,3,Artificer,3,16,15,3,Druid,3,29,15,3,Ranger,3,23,13,3,6,Sea Spawn,1.0,11,32,0.5956043000431466
Rogue,5,32,16,3,Wizzard,5,27,14,3,Warlock,5,50,11,3,Wizzard,5,34,10,3,10,Stirge,0.125,14,2,0.6796646353266621
Cleric,4,30,14,3,Ranger,4,40,16,3,Cleric,4,24,13,3,Paladin,4,32,17,3,10,Hadrosaurus,0.25,11,19,0.3511574074074074
Fighter,1,12,13,2,Warlock,1,8,14,2,Monk,1,8,12,2,Sorcerer,1,6,13,2,1,Giant Vulture,1.0,10,22,0.9583333333333333
Fighter,3,31,18,3,Paladin,3,24,14,3,Monk,3,20,12,3,Fighter,3,26,15,3,5,Specter,1.0,12,22,0.576719301532913
Warlock,3,23,13,3,Sorcerer,3,13,10,3,Artificer,3,21,15,3,Artificer,3,28,18,3,10,Sea Horse,0.0,11,1,0.9387848162520821
Ranger,4,38,16,3,Bard,4,32,13,3,Monk,4,35,12,3,Barbarian,4,44,12,3,10,Dolphin,0.125,12,11,0.36222722657853823
Sorcerer,3,15,14,3,Sorcerer,3,16,13,3,Fighter,3,27,17,3,Sorcerer,3,10,12,3,10,Reef Shark,0.5,12,22,0.0
Monk,1,8,13,2,Cleric,1,5,12,2,Warlock,1,9,11,2,Artificer,1,6,13,2,2,Cave Bear,2.0,12,42,0.0
Artificer,2,19,18,2,Druid,2,13,14,2,Druid,2,9,14,2,Druid,2,13,12,2,1,Girallon,4.0,13,59,0.7577903682719547
Ranger,2,16,15,2,Bard,2,13,12,2,Ranger,2,19,14,2,Wizzard,2,16,15,2,1,Faerie Dragon (Yellow),1.0,15,14,1.0
Warlock,2,12,11,2,Sorcerer,2,14,13,2,Druid,2,13,14,2,Rogue,2,19,14,2,2,Duergar Soulblade,1.0,14,27,0.34181529429608937
Rogue,4,26,17,3,Sorcerer,4,22,15,3,Bard,4,24,16,3,Ranger,4,33,13,3,10,Swarm of Wasps,0.5,12,22,0.0
Sorcerer,3,23,15,3,Bard,3,18,13,3,Ranger,3,28,13,3,Sorcerer,3,14,10,3,6,Kuo-toa Whip,1.0,11,65,0.0
Fighter,2,13,12,2,Sorcerer,2,12,11,2,Bard,2,18,13,2,Wizzard,2,12,13,2,1,Young Copper Dragon,7.0,17,119,0.0
Wizzard,5,37,10,3,Monk,5,32,11,3,Druid,5,42,11,3,Warlock,5,26,16,3,1,Banshee,4.0,12,58,0.9878810158805026
Ranger,4,47,17,3,Sorcerer,4,30,11,3,Monk,4,25,15,3,Druid,4,30,14,3,10,Kobold,0.125,12,5,0.9823088172854648
Druid,5,42,13,3,Fighter,5,46,13,3,Sorcerer,5,27,14,3,Ranger,5,52,14,3,3,Young Bronze Dragon,8.0,18,142,0.0
Cleric,4,39,19,3,Wizzard,4,22,14,3,Paladin,4,39,14,3,Ranger,4,31,17,3,1,Wyvern,6.0,13,110,0.4848926454872243
Barbarian,4,46,16,3,Barbarian,4,42,15,3,Druid,4,36,14,3,Barbarian,4,35,12,3,3,Incubus,4.0,15,66,0.9601205637808061
Sorcerer,3,15,11,3,Barbarian,3,35,17,3,Ranger,3,25,16,3,Barbarian,3,24,13,3,1,Swarm of Quippers,1.0,13,28,0.9769275139396271
Fighter,5,52,18,3,Rogue,5,32,11,3,Druid,5,31,14,3,Paladin,5,47,18,3,1,Red Dragon Wyrmling,4.0,17,75,0.9360017569867678
Paladin,5,49,18,3,Wizzard,5,31,15,3,Bard,5,33,15,3,Druid,5,52,16,3,15,Goblin Boss,1.0,17,21,0.3080722069478328
Bard,2,18,16,2,Rogue,2,14,15,2,Druid,2,13,12,2,Ranger,2,15,17,2,2,Quadrone,1.0,16,22,0.21611727121654922
Paladin,2,17,18,2,Paladin,2,11,17,2,Monk,2,20,14,2,Wizzard,2,9,13,2,3,Saber-Toothed Tiger,2.0,12,52,0.13941553034491175
Barbarian,4,41,16,3,Paladin,4,37,14,3,Fighter,4,25,19,3,Paladin,4,36,16,3,2,Winter Wolf,3.0,13,75,0.5471149197393367
Cleric,5,44,16,3,Artificer,5,42,14,3,Druid,5,47,16,3,Wizzard,5,28,10,3,9,Adult Kruthik,2.0,18,39,0.9016513086904262
Druid,3,18,11,3,Monk,3,25,11,3,Artificer,3,24,13,3,Barbarian,3,32,12,3,10,Gazer,0.5,13,13,0.7250072135201978
Sorcerer,3,24,10,3,Paladin,3,30,16,3,Druid,3,27,13,3,Fighter,3,26,19,3,9,Quickling,1.0,16,10,0.35688857338171115
Cleric,1,6,18,2,Cleric,1,8,16,2,Bard,1,11,14,2,Monk,1,6,11,2,10,Rust Monster,0.5,14,27,0.0
Cleric,4,31,12,3,Ranger,4,31,12,3,Bard,4,36,16,3,Cleric,4,38,16,3,1,Shambling Mound,5.0,15,136,0.4587100674579199
Fighter,4,34,14,3,Fighter,4,47,19,3,Artificer,4,27,14,3,Rogue,4,23,16,3,1,Umber Hulk,5.0,18,93,0.6606859542746079
Bard,4,30,14,3,Bard,4,30,15,3,Ranger,4,30,12,3,Monk,4,26,13,3,2,Elephant,4.0,12,76,0.44648622981956315
Rogue,4,24,17,3,Monk,4,27,11,3,Monk,4,30,11,3,Druid,4,30,15,3,1,Revenant,5.0,13,136,0.4624203821656052
Artificer,3,26,15,3,Warlock,3,21,16,3,Wizzard,3,21,13,3,Monk,3,16,12,3,10,Flying Sword,0.25,17,17,0.7778775094994466
Artificer,3,27,18,3,Rogue,3,22,16,3,Rogue,3,17,12,3,Rogue,3,15,16,3,10,Skeleton,0.25,13,13,0.0
Barbarian,3,27,15,3,Warlock,3,23,16,3,Sorcerer,3,18,15,3,Barbarian,3,35,15,3,1,Duergar Xarrorn,2.0,18,26,0.9121333833084567
Bard,5,30,13,3,Paladin,5,47,17,3,Cleric,5,34,17,3,Sorcerer,5,21,14,3,1,Wood Woad,5.0,18,75,0.969050297841516
Fighter,3,24,18,3,Warlock,3,15,16,3,Warlock,3,26,12,3,Druid,3,15,15,3,2,Wererat,2.0,12,33,1.0
Paladin,3,28,19,3,Artificer,3,16,16,3,Rogue,3,22,11,3,Fighter,3,23,15,3,5,Kuo-toa Whip,1.0,11,65,0.5526301166263985
Warlock,4,33,13,3,Barbarian,4,36,16,3,Cleric,4,32,16,3,Sorcerer,4,18,12,3,10,Kuo-toa,0.25,13,18,0.6633388624810193
Ranger,3,23,17,3,Artificer,3,23,16,3,Warlock,3,16,12,3,Barbarian,3,37,15,3,3,Spectator,3.0,14,39,0.4345358120700085
Artificer,5,40,17,3,Ranger,5,51,17,3,Paladin,5,40,19,3,Cleric,5,31,17,3,2,Barbed Devil,5.0,15,110,0.8379244805151834
Paladin,5,43,19,3,Artificer,5,29,17,3,Paladin,5,51,14,3,Barbarian,5,52,15,3,1,Cloud Giant,9.0,14,200,0.6635282226996387
Wizzard,4,30,12,3,Cleric,4,36,19,3,Cleric,4,29,15,3,Artificer,4,30,14,3,6,Choker,1.0,16,13,0.9820455671124321
Paladin,3,27,15,3,Sorcerer,3,14,10,3,Fighter,3,27,17,3,Artificer,3,19,13,3,2,Faerie Dragon (Yellow),1.0,15,14,1.0
Cleric,3,18,20,3,Druid,3,24,12,3,Ranger,3,35,12,3,Barbarian,3,24,15,3,1,Chuul,4.0,16,93,0.83906567366283
Monk,5,31,10,3,Fighter,5,53,13,3,Ranger,5,49,12,3,Druid,5,38,15,3,8,Tortle Druid,2.0,17,33,0.9107570423068991
Ranger,4,29,12,3,Wizzard,4,18,14,3,Wizzard,4,24,10,3,Rogue,4,24,16,3,2,Xorn,5.0,19,73,0.0
Warlock,5,41,12,3,Rogue,5,44,11,3,Wizzard,5,27,11,3,Fighter,5,45,14,3,4,Helmed Horror,4.0,20,60,0.0
Monk,1,7,16,2,Artificer,1,5,14,2,Sorcerer,1,3,15,2,Barbarian,1,12,15,2,10,Riding Horse,0.25,10,13,0.0
Cleric,2,17,12,2,Rogue,2,18,17,2,Fighter,2,19,17,2,Druid,2,16,13,2,2,Sea Hag,2.0,14,52,0.8155626771847653
Paladin,1,7,16,2,Monk,1,7,16,2,Paladin,1,5,15,2,Cleric,1,6,18,2,1,Quetzalcoatlus,2.0,13,30,0.7184567257559958
Cleric,5,25,18,3,Ranger,5,46,13,3,Barbarian,5,59,17,3,Artificer,5,39,17,3,1,Grick Alpha,7.0,18,75,0.8082486609602791
Sorcerer,3,23,13,3,Barbarian,3,25,16,3,Artificer,3,23,16,3,Cleric,3,18,18,3,3,Lizard King,4.0,15,78,0.0
Cleric,3,20,20,3,Paladin,3,26,18,3,Warlock,3,24,13,3,Sorcerer,3,14,13,3,9,Duergar Soulblade,1.0,14,27,0.0
Wizzard,1,6,14,2,Rogue,1,8,14,2,Druid,1,7,15,2,Ranger,1,12,13,2,1,Lizard King,4.0,15,78,0.0
Paladin,4,39,17,3,Druid,4,29,11,3,Bard,4,30,12,3,Paladin,4,30,19,3,2,Veteran,3.0,17,58,0.0
Barbarian,5,53,17,3,Monk,5,31,13,3,Monk,5,36,14,3,Wizzard,5,35,13,3,10,Giant Rat,0.125,12,7,0.9602514524730862
Warlock,1,6,12,2,Rogue,1,6,15,2,Rogue,1,7,16,2,Ranger,1,6,12,2,1,Ogre Zombie,2.0,8,85,0.0
Paladin,3,23,16,3,Paladin,3,28,17,3,Wizzard,3,13,12,3,Paladin,3,26,17,3,10,Giant Wasp,0.5,12,13,0.0
Bard,2,19,13,2,Cleric,2,20,15,2,Monk,2,20,15,2,Monk,2,18,16,2,5,Brass Dragon Wyrmling,1.0,16,16,0.0
Wizzard,3,22,15,3,Ranger,3,20,14,3,Rogue,3,20,14,3,Bard,3,25,15,3,2,Shield Guardian,7.0,17,142,0.0
Paladin,1,9,18,2,Fighter,1,7,19,2,Monk,1,5,15,2,Rogue,1,7,17,2,10,Spider,0.0,12,1,0.0
Druid,4,28,13,3,Sorcerer,4,20,11,3,Barbarian,4,32,15,3,Paladin,4,34,19,3,1,Catoblepas,5.0,14,84,0.9409020874226979
Rogue,1,7,12,2,Monk,1,11,15,2,Ranger,1,9,13,2,Paladin,1,10,18,2,1,Archer,3.0,16,75,0.0
Wizzard,1,8,12,2,Barbarian,1,13,15,2,Fighter,1,10,15,2,Cleric,1,6,14,2,10,Giant Frog,0.25,11,18,0.0
Ranger,4,27,13,3,Rogue,4,33,17,3,Druid,4,23,11,3,Bard,4,27,14,3,1,White Dragon Wyrmling,2.0,16,32,0.9006300630063006
Artificer,3,25,17,3,Barbarian,3,30,13,3,Monk,3,17,11,3,Artificer,3,24,18,3,4,Griffon,2.0,12,59,0.0
Warlock,5,32,11,3,Druid,5,45,12,3,Cleric,5,30,18,3,Paladin,5,41,15,3,1,Grick Alpha,7.0,18,75,0.8356807988491157
Wizzard,4,16,15,3,Wizzard,4,18,10,3,Wizzard,4,26,15,3,Fighter,4,42,18,3,2,Tanarukk,5.0,14,95,0.0
Druid,5,41,12,3,Artificer,5,46,13,3,Rogue,5,36,14,3,Fighter,5,50,13,3,2,Lamia,4.0,13,97,0.9488856823799546
Bard,1,7,15,2,Warlock,1,8,12,2,Ranger,1,5,16,2,Barbarian,1,12,17,2,1,Hunter Shark,2.0,12,45,0.9244060475161986
Warlock,5,46,13,3,Bard,5,42,15,3,Sorcerer,5,36,13,3,Monk,5,39,13,3,3,Umber Hulk,5.0,18,93,0.19859145505313971
Bard,5,35,14,3,Monk,5,42,11,3,Bard,5,27,12,3,Rogue,5,37,11,3,1,Shadar-kai Gloom Weaver,9.0,14,104,0.7207161372702329
Artificer,3,24,12,3,Wizzard,3,16,15,3,Ranger,3,35,12,3,Sorcerer,3,16,15,3,1,Spectator,3.0,14,39,0.9498257839721254
