p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Ranger,2,20,16,2,Ranger,2,17,16,2,Cleric,2,14,14,2,Cleric,2,21,17,2,1,Green Hag,3.0,17,82,0.6875431057487532
Monk,5,41,11,3,Cleric,5,45,18,3,Rogue,5,46,12,3,Paladin,5,38,14,3,10,Swarm of Centipedes,0.5,12,22,0.41497719538276495
Sorcerer,1,5,11,2,Fighter,1,6,15,2,Druid,1,4,12,2,Sorcerer,1,4,12,2,2,Ogre Howdah,2.0,15,59,0.0
Ranger,1,12,17,2,Barbarian,1,10,15,2,Rogue,1,10,14,2,Warlock,1,6,14,2,10,Blink Dog,0.25,13,22,0.0
Barbarian,1,13,17,2,Druid,1,4,12,2,Artificer,1,9,14,2,Artificer,1,4,14,2,2,Ogre,2.0,11,59,0.008600095556617296
Paladin,2,20,19,2,Rogue,2,15,13,2,Fighter,2,17,19,2,Rogue,2,8,16,2,1,Merrenoloth,3.0,13,40,0.9750407830342577
Bard,1,7,12,2,Druid,1,7,14,2,Rogue,1,10,14,2,Bard,1,7,12,2,1,Quaggoth Spore Servant,1.0,13,45,0.4617760617760619
Paladin,5,40,17,3,Monk,5,32,13,3,Warlock,5,46,16,3,Sorcerer,5,34,12,3,3,Shambling Mound,5.0,15,136,0.0
Fighter,3,25,14,3,Rogue,3,17,11,3,Paladin,3,22,18,3,Ranger,3,23,14,3,1,Yeti,3.0,12,51,0.0
Artificer,3,24,12,3,Druid,3,20,16,3,Barbarian,3,30,17,3,Fighter,3,23,19,3,1,Sahuagin Baron,5.0,16,76,0.7655134798192301
Ranger,2,16,14,2,Artificer,2,16,17,2,Cleric,2,17,18,2,Wizzard,2,14,13,2,10,Lizardfolk,0.5,15,22,0.0
Artificer,5,37,14,3,Monk,5,39,10,3,Monk,5,33,14,3,Warlock,5,33,11,3,3,Ogre Zombie,2.0,8,85,0.8903694487676691
Sorcerer,5,27,10,3,Cleric,5,29,14,3,Warlock,5,34,12,3,Rogue,5,36,14,3,6,Merrenoloth,3.0,13,40,0.6200530204450255
Druid,3,22,12,3,Warlock,3,27,15,3,Cleric,3,19,15,3,Druid,3,16,15,3,10,Giant Wasp,0.5,12,13,0.0
Fighter,2,21,18,2,Druid,2,12,13,2,Rogue,2,12,12,2,Warlock,2,15,13,2,1,Guard Drake,2.0,14,52,1.0
Artificer,3,29,18,3,Sorcerer,3,22,15,3,Druid,3,20,14,3,Monk,3,23,11,3,1,Stegosaurus,4.0,13,76,0.9279188116477384
Artificer,2,14,16,2,Druid,2,15,12,2,Sorcerer,2,12,11,2,Fighter,2,11,18,2,3,Thorny Vegepygmy,1.0,14,27,0.9509949509949508
Rogue,5,47,16,3,Barbarian,5,49,16,3,Paladin,5,49,16,3,Barbarian,5,50,14,3,10,Giant Badger,0.25,10,13,0.7428056331346357
Wizzard,2,8,12,2,Druid,2,16,13,2,Druid,2,15,12,2,Cleric,2,16,18,2,3,Swarm of Quippers,1.0,13,28,0.6814144736842106
Warlock,5,35,15,3,Ranger,5,40,14,3,Wizzard,5,30,15,3,Sorcerer,5,33,10,3,1,Faerie Dragon (Green),2.0,15,14,1.0
Monk,3,16,13,3,Fighter,3,23,17,3,Paladin,3,34,18,3,Wizzard,3,19,13,3,2,Fire Elemental Myrmidon,7.0,18,123,0.4575105327947108
Barbarian,1,15,14,2,Cleric,1,10,19,2,Rogue,1,7,11,2,Fighter,1,10,18,2,1,Deinonychus,1.0,13,26,0.924031007751938
Druid,1,6,12,2,Monk,1,7,12,2,Ranger,1,8,17,2,Barbarian,1,9,17,2,1,Firenewt Warlock of Imix,1.0,10,33,0.9773737373737372
Artificer,3,22,15,3,Fighter,3,27,15,3,Artificer,3,25,14,3,Warlock,3,24,16,3,10,Goat,0.0,10,4,0.5873491348724659
Ranger,3,21,17,3,Rogue,3,24,14,3,Sorcerer,3,15,11,3,Wizzard,3,19,15,3,2,Rutterkin,2.0,12,37,0.6950782257536302
Rogue,4,25,12,3,Monk,4,30,13,3,Artificer,4,25,14,3,Fighter,4,38,13,3,2,Yuan-ti Malison (Type 1),3.0,12,66,0.9256149166887068
Bard,2,16,16,2,Warlock,2,18,12,2,Artificer,2,11,18,2,Monk,2,17,10,2,10,Constrictor Snake,0.25,12,13,0.0
Sorcerer,5,33,11,3,Ranger,5,35,15,3,Wizzard,5,28,10,3,Paladin,5,38,14,3,2,Elder Oblex,10.0,16,115,0.0
Sorcerer,2,13,15,2,Rogue,2,13,11,2,Ranger,2,10,16,2,Ranger,2,14,12,2,1,Transmuter Wizard,5.0,12,49,0.543918918918919
Warlock,2,20,11,2,Warlock,2,10,14,2,Ranger,2,21,12,2,Wizzard,2,13,13,2,1,Chimera,6.0,14,114,0.0
Paladin,4,32,18,3,Rogue,4,28,11,3,Sorcerer,4,34,14,3,Cleric,4,22,15,3,1,Priest,2.0,13,27,0.8333681941047754
Fighter,4,33,17,3,Rogue,4,42,14,3,Artificer,4,26,15,3,Artificer,4,38,18,3,1,Ogre Bolt Launcher,2.0,13,59,1.0
Barbarian,3,25,13,3,Paladin,3,25,15,3,Wizzard,3,21,12,3,Artificer,3,20,18,3,1,Ghast,2.0,13,36,1.0
Monk,2,18,11,2,Sorcerer,2,10,11,2,Barbarian,2,19,12,2,Sorcerer,2,13,15,2,10,Giant Weasel,0.125,13,9,0.0
Monk,3,22,15,3,Warlock,3,28,13,3,Monk,3,28,11,3,Cleric,3,14,16,3,2,Merregon,4.0,16,45,0.054858934169279
Wizzard,2,13,13,2,Wizzard,2,14,13,2,Wizzard,2,8,11,2,Barbarian,2,24,17,2,1,Guard Drake,2.0,14,52,0.9559108527131783
Cleric,2,13,19,2,Cleric,2,17,18,2,Cleric,2,19,20,2,Wizzard,2,11,11,2,10,Grung,0.25,12,11,0.0
Druid,5,30,11,3,Bard,5,37,15,3,Monk,5,44,14,3,Paladin,5,52,17,3,4,Incubus,4.0,15,66,0.9450965419040044
Druid,3,22,11,3,Wizzard,3,15,15,3,Bard,3,21,13,3,Artificer,3,22,17,3,1,Intellect Devourer,2.0,12,21,0.9899309551208284
Fighter,5,57,17,3,Fighter,5,45,17,3,Cleric,5,51,20,3,Barbarian,5,50,15,3,10,Deep Gnome (Svirfneblin),0.5,15,16,0.8904866587538652
Fighter,1,7,14,2,Sorcerer,1,9,13,2,Monk,1,7,15,2,Paladin,1,9,19,2,1,Grung Elite Warrior,2.0,13,49,0.7326388888888888
Fighter,4,38,13,3,Paladin,4,31,18,3,Cleric,4,33,13,3,Wizzard,4,24,15,3,10,Magma Mephit,0.5,11,22,0.0
Druid,5,49,13,3,Warlock,5,29,11,3,Ranger,5,52,14,3,Druid,5,33,12,3,10,Kuo-toa,0.25,13,18,0.9929169552922169
Warlock,4,35,15,3,Wizzard,4,23,12,3,Cleric,4,34,17,3,Warlock,4,25,12,3,10,Ice Mephit,0.5,11,21,0.0
Sorcerer,4,28,12,3,Druid,4,27,13,3,Barbarian,4,39,13,3,Bard,4,27,13,3,10,Rust Monster,0.5,14,27,0.17194238268618434
Sorcerer,1,6,12,2,Cleric,1,5,13,2,Sorcerer,1,7,13,2,Rogue,1,7,13,2,10,Young Kruthik,0.125,16,9,0.0
Druid,5,33,12,3,Artificer,5,38,13,3,Fighter,5,37,12,3,Cleric,5,45,18,3,2,Yuan-ti Malison (Type 1),3.0,12,66,1.0
Barbarian,4,53,13,3,Artificer,4,35,14,3,Druid,4,23,12,3,Sorcerer,4,29,14,3,10,Vulture,0.0,10,5,0.0
Wizzard,2,11,11,2,Druid,2,10,11,2,Bard,2,18,12,2,Artificer,2,17,13,2,1,Giant Scorpion,3.0,15,52,0.0
Sorcerer,3,22,15,3,Artificer,3,21,14,3,Bard,3,19,16,3,Artificer,3,24,12,3,1,Ghast,2.0,13,36,1.0
Wizzard,4,21,11,3,Rogue,4,26,14,3,Ranger,4,28,15,3,Rogue,4,30,15,3,2,Helmed Horror,4.0,20,60,0.0
Monk,5,36,14,3,Fighter,5,46,19,3,Wizzard,5,20,14,3,Paladin,5,53,16,3,2,Chain Devil,8.0,16,85,0.0
Cleric,5,32,18,3,Monk,5,42,13,3,Cleric,5,25,14,3,Barbarian,5,57,17,3,2,Wood Woad,5.0,18,75,0.936128332404893
Paladin,5,37,18,3,Fighter,5,39,15,3,Paladin,5,36,15,3,Wizzard,5,23,12,3,2,Water Weird,3.0,13,58,1.0
Wizzard,3,20,13,3,Rogue,3,21,14,3,Cleric,3,19,14,3,Paladin,3,23,15,3,1,Oni,7.0,16,110,0.6546506757790295
Barbarian,1,10,13,2,Cleric,1,5,20,2,Monk,1,9,13,2,Paladin,1,10,17,2,10,Giant Wasp,0.5,12,13,0.0
Druid,2,16,11,2,Barbarian,2,25,14,2,Artificer,2,9,13,2,Rogue,2,14,16,2,2,Ogre Zombie,2.0,8,85,0.9382542113323123
Druid,2,13,12,2,Artificer,2,14,16,2,Druid,2,19,15,2,Cleric,2,19,19,2,2,Faerie Dragon (Green),2.0,15,14,1.0
Barbarian,2,17,15,2,Monk,2,20,11,2,Bard,2,14,13,2,Sorcerer,2,10,12,2,10,Crawling Claw,0.0,12,2,0.5923166567976516
Barbarian,2,21,16,2,Paladin,2,19,18,2,Sorcerer,2,11,12,2,Cleric,2,16,13,2,1,Vampire Spawn,5.0,15,82,0.5992068094082958
Ranger,2,18,14,2,Cleric,2,17,19,2,Paladin,2,18,17,2,Barbarian,2,20,15,2,2,Ghoul,1.0,12,22,0.8676655109790326
Bard,1,5,13,2,Bard,1,8,15,2,Fighter,1,8,12,2,Wizzard,1,6,11,2,10,Giant Rat,0.125,12,7,0.0
Sorcerer,1,3,14,2,Cleric,1,7,16,2,Monk,1,9,11,2,Rogue,1,7,16,2,10,Cockatrice,0.5,11,27,0.0
Fighter,5,46,18,3,Paladin,5,39,15,3,Druid,5,26,11,3,Bard,5,33,13,3,10,Quipper,0.0,13,1,1.0
Monk,3,28,15,3,Bard,3,22,15,3,Paladin,3,30,19,3,Artificer,3,15,18,3,10,Vine Blight,0.5,12,26,0.5411162314388122
Bard,5,35,12,3,Ranger,5,40,13,3,Rogue,5,38,15,3,Rogue,5,37,13,3,10,Thug,0.5,11,32,0.6285092612481291
Wizzard,5,40,10,3,Artificer,5,42,13,3,Sorcerer,5,26,15,3,Ranger,5,47,15,3,5,Yeth Hound,4.0,14,51,0.41231189259177164
Monk,5,25,15,3,Paladin,5,46,19,3,Paladin,5,37,17,3,Sorcerer,5,32,12,3,2,Alhoon,10.0,15,150,0.17286062567334368
Warlock,1,8,16,2,Warlock,1,9,12,2,Wizzard,1,7,14,2,Cleric,1,8,19,2,10,Aarakocra,0.25,12,13,0.0
Sorcerer,5,28,14,3,Wizzard,5,21,11,3,Warlock,5,48,13,3,Barbarian,5,44,15,3,1,Medusa,6.0,15,127,0.9247512437810945
Artificer,4,26,12,3,Ranger,4,42,12,3,Wizzard,4,17,14,3,Ranger,4,27,14,3,10,Troglodyte,0.25,11,13,0.0
Druid,5,38,14,3,Ranger,5,43,13,3,Rogue,5,52,14,3,Sorcerer,5,37,11,3,10,Hyena,0.0,11,5,0.31043116387213565
Bard,1,6,15,2,Fighter,1,10,16,2,Ranger,1,8,15,2,Fighter,1,11,16,2,10,Myconid Adult,0.5,12,22,0.0
Warlock,3,24,11,3,Monk,3,20,16,3,Artificer,3,30,17,3,Cleric,3,27,16,3,4,Bronze Dragon Wyrmling,2.0,17,32,0.0
Monk,5,39,12,3,Monk,5,31,16,3,Rogue,5,30,17,3,Warlock,5,46,14,3,10,Warhorse Skeleton,0.5,13,22,0.27789405946039825
Sorcerer,2,15,13,2,Druid,2,16,16,2,Ranger,2,19,17,2,Barbarian,2,15,16,2,1,Hobgoblin Warlord,6.0,20,97,0.0
Wizzard,2,16,12,2,Cleric,2,16,17,2,Sorcerer,2,11,11,2,Paladin,2,15,18,2,10,Skeleton,0.25,13,13,0.0
Artificer,3,24,17,3,Paladin,3,29,18,3,Fighter,3,27,18,3,Monk,3,19,10,3,1,Young Brass Dragon,6.0,17,110,0.0
Rogue,3,29,13,3,Rogue,3,19,17,3,Ranger,3,26,13,3,Ranger,3,30,13,3,10,Reef Shark,0.5,12,22,0.0
Sorcerer,4,23,14,3,Ranger,4,32,16,3,Artificer,4,30,16,3,Paladin,4,42,18,3,3,Green Hag,3.0,17,82,0.8867859011919949
Rogue,1,9,12,2,Sorcerer,1,7,15,2,Monk,1,10,16,2,Sorcerer,1,7,10,2,10,Neogi Hatchling,0.125,11,7,0.0
Rogue,2,11,15,2,Wizzard,2,17,15,2,Warlock,2,15,11,2,Sorcerer,2,9,12,2,1,Giant Elk,2.0,14,42,0.6590967301289167
Fighter,2,22,15,2,Sorcerer,2,11,14,2,Artificer,2,13,18,2,Wizzard,2,10,13,2,1,Mimic,2.0,12,58,0.9340503246753246
Monk,2,18,13,2,Rogue,2,15,15,2,Monk,2,11,15,2,Cleric,2,13,14,2,10,Jackal,0.0,12,3,1.0
Monk,4,34,14,3,Bard,4,34,14,3,Bard,4,39,13,3,Cleric,4,33,13,3,10,Troglodyte,0.25,11,13,0.0
Druid,2,11,16,2,Rogue,2,21,15,2,Warlock,2,10,13,2,Cleric,2,16,16,2,10,Shrieker,0.0,5,13,1.0
Sorcerer,2,8,14,2,Cleric,2,16,13,2,Sorcerer,2,15,12,2,Sorcerer,2,6,14,2,3,Thri-kreen,1.0,15,33,0.0
Paladin,3,23,16,3,Warlock,3,17,13,3,Warlock,3,18,14,3,Ranger,3,25,15,3,1,Guard Drake,2.0,14,52,0.9294368545483382
Warlock,5,30,16,3,Sorcerer,5,36,12,3,Paladin,5,47,15,3,Monk,5,46,16,3,1,Dao,11.0,18,187,0.7908587642946262
Wizzard,1,5,10,2,Cleric,1,6,12,2,Fighter,1,5,15,2,Warlock,1,4,13,2,1,Kuo-toa Monitor,3.0,13,65,0.0
Artificer,3,15,13,3,Bard,3,18,12,3,Barbarian,3,41,13,3,Warlock,3,20,12,3,1,Oni,7.0,16,110,0.9364609772906825
Artificer,3,27,18,3,Barbarian,3,36,15,3,Rogue,3,16,17,3,Warlock,3,24,13,3,10,Monodrone,0.125,15,5,0.9462201927955352
Fighter,4,32,12,3,Sorcerer,4,19,11,3,Paladin,4,38,18,3,Warlock,4,29,11,3,5,Faerie Dragon (Violet),2.0,15,14,1.0
Monk,3,28,16,3,Bard,3,21,12,3,Monk,3,21,16,3,Druid,3,21,12,3,1,Mammoth,6.0,13,126,0.8150793650793652
Paladin,4,39,15,3,Sorcerer,4,29,10,3,Warlock,4,23,14,3,Ranger,4,29,12,3,5,Faerie Dragon (Blue),2.0,15,14,1.0
Monk,3,17,13,3,Cleric,3,24,20,3,Monk,3,28,13,3,Fighter,3,28,18,3,7,Maw Demon,1.0,13,33,0.052483213244564626
Druid,5,29,14,3,Fighter,5,44,17,3,Barbarian,5,39,15,3,Artificer,5,38,14,3,3,Polar Bear,2.0,12,42,0.8683752300883939
Sorcerer,5,36,13,3,Ranger,5,39,16,3,Bard,5,49,14,3,Artificer,5,40,12,3,2,Weretiger,4.0,12,120,0.9747137967396287
Barbarian,2,20,12,2,Warlock,2,15,14,2,Wizzard,2,16,15,2,Rogue,2,20,14,2,1,Duergar Hammerer,2.0,17,33,0.8036363636363636
Barbarian,3,29,12,3,Ranger,3,19,17,3,Barbarian,3,39,12,3,Druid,3,28,14,3,3,Shadow Mastiff Alpha,3.0,12,44,0.9036401603761929
Warlock,1,8,12,2,Rogue,1,5,13,2,Paladin,1,9,14,2,Cleric,1,8,16,2,1,Bronze Dragon Wyrmling,2.0,17,32,0.055693069306930694
Fighter,2,17,17,2,Fighter,2,13,19,2,Druid,2,16,16,2,Wizzard,2,15,15,2,1,Salamander,5.0,15,90,0.0
Fighter,4,41,12,3,Monk,4,40,13,3,Artificer,4,30,18,3,Wizzard,4,29,10,3,4,Tortle Druid,2.0,17,33,0.9639574093223441
Fighter,4,33,19,3,Druid,4,33,11,3,Druid,4,31,11,3,Paladin,4,46,16,3,3,Lizard King,4.0,15,78,0.0
Wizzard,2,11,15,2,Barbarian,2,19,13,2,Warlock,2,13,13,2,Monk,2,19,15,2,10,Giant Frog,0.25,11,18,0.0
Artificer,3,22,15,3,Druid,3,23,12,3,Artificer,3,22,16,3,Ranger,3,27,15,3,2,Beholder Zombie,5.0,15,93,0.0
Wizzard,4,25,13,3,Ranger,4,35,14,3,Fighter,4,33,13,3,Ranger,4,37,13,3,2,Champion,9.0,18,143,0.0
Monk,4,37,10,3,Barbarian,4,35,16,3,Rogue,4,26,13,3,Wizzard,4,18,15,3,3,Ankylosaurus,3.0,15,68,0.05169204419281617
Fighter,4,25,15,3,Rogue,4,33,11,3,Barbarian,4,42,17,3,Sorcerer,4,31,12,3,10,Camel,0.125,9,15,0.896147738376808
Artificer,5,35,14,3,Wizzard,5,33,15,3,Barbarian,5,50,16,3,Cleric,5,34,16,3,10,Star Spawn Grue,0.25,11,17,0.9519791176747248
Monk,3,22,13,3,Ranger,3,29,12,3,Paladin,3,33,18,3,Wizzard,3,24,10,3,1,Faerie Dragon (Yellow),1.0,15,14,1.0
Paladin,1,8,15,2,Sorcerer,1,6,14,2,Warlock,1,7,11,2,Barbarian,1,13,12,2,10,Sea Horse,0.0,11,1,0.0
Wizzard,5,36,11,3,Sorcerer,5,32,10,3,Warlock,5,33,16,3,Barbarian,5,67,15,3,4,Spawn of Kyuss,5.0,10,76,0.6735341528403649
Bard,3,18,15,3,Barbarian,3,32,16,3,Warlock,3,27,12,3,Warlock,3,26,16,3,3,Ettercap,2.0,13,44,0.34387160616247286
Cleric,1,10,12,2,Warlock,1,9,15,2,Sorcerer,1,8,12,2,Monk,1,11,11,2,1,Deathlock Wight,3.0,12,37,0.7271114456212031
Monk,2,17,15,2,Ranger,2,21,13,2,Barbarian,2,19,14,2,Ranger,2,21,12,2,1,Derro Savant,3.0,13,36,0.6708783370694925
Wizzard,4,18,10,3,Wizzard,4,17,13,3,Monk,4,28,13,3,Cleric,4,23,14,3,2,Ettin,4.0,12,85,0.029297048639209993
Cleric,5,44,16,3,Ranger,5,46,17,3,Sorcerer,5,29,13,3,Paladin,5,36,14,3,10,Poisonous Snake,0.125,13,2,0.3335964710303968
Wizzard,2,7,10,2,Ranger,2,20,15,2,Barbarian,2,28,17,2,Ranger,2,17,16,2,10,Frog,0.0,11,1,1.0
Monk,5,33,16,3,Artificer,5,42,14,3,Warlock,5,44,12,3,Wizzard,5,34,10,3,10,Drow,0.25,15,13,0.9087031402789342
Monk,1,7,13,2,Bard,1,6,14,2,Monk,1,9,12,2,Monk,1,8,12,2,1,Neogi,3.0,15,33,0.7963636363636363
Monk,1,10,11,2,Bard,1,7,14,2,Cleric,1,8,16,2,Ranger,1,6,16,2,10,Flumph,0.125,12,7,0.0
Bard,3,17,14,3,Sorcerer,3,14,10,3,Bard,3,22,15,3,Monk,3,14,16,3,4,Orog,2.0,18,42,0.0
Druid,4,19,13,3,Rogue,4,28,14,3,Monk,4,31,14,3,Barbarian,4,35,12,3,1,Archer,3.0,16,75,1.0
Paladin,3,19,16,3,Fighter,3,34,19,3,Sorcerer,3,22,15,3,Artificer,3,18,17,3,1,Unicorn,5.0,12,67,0.7957354508072623
Bard,5,49,14,3,Fighter,5,43,18,3,Monk,5,31,10,3,Monk,5,48,12,3,10,Panther,0.25,12,13,0.8421107900330005
Paladin,3,24,14,3,Ranger,3,31,13,3,Sorcerer,3,16,14,3,Sorcerer,3,22,14,3,1,Orc War Chief,4.0,16,93,0.5118341095679453
Druid,1,11,11,2,Bard,1,5,16,2,Rogue,1,6,11,2,Warlock,1,8,14,2,1,Quasit,1.0,13,7,0.9006974819718644
Fighter,1,6,19,2,Monk,1,8,11,2,Bard,1,6,16,2,Bard,1,8,14,2,1,Swarm of Poisonous Snakes,2.0,14,36,0.7857142857142857
Ranger,4,34,14,3,Warlock,4,37,12,3,Artificer,4,28,12,3,Rogue,4,23,11,3,11,Xvart Warlock of Raxivort,1.0,12,22,0.4467756932046572
Druid,2,12,16,2,Fighter,2,17,18,2,Sorcerer,2,16,14,2,Sorcerer,2,15,12,2,4,Spy,1.0,12,27,0.025506137414315323
Druid,2,11,13,2,Artificer,2,22,18,2,Fighter,2,16,19,2,Cleric,2,16,15,2,1,Giant Shark,5.0,13,126,0.4102025691699605
Rogue,2,13,15,2,Monk,2,18,14,2,Barbarian,2,27,15,2,Bard,2,15,12,2,1,Adult Oblex,5.0,14,75,0.3489255238350534
Warlock,2,14,14,2,Druid,2,20,13,2,Sorcerer,2,9,14,2,Barbarian,2,20,15,2,10,Skulk,0.5,14,18,0.0
Cleric,4,37,14,3,Rogue,4,33,11,3,Wizzard,4,28,12,3,Barbarian,4,39,17,3,2,Kuo-toa Archpriest,6.0,13,97,0.0
Fighter,3,27,14,3,Wizzard,3,11,14,3,Ranger,3,23,16,3,Monk,3,18,14,3,5,Pegasus,2.0,12,59,0.0
Monk,4,38,16,3,Fighter,4,41,13,3,Bard,4,33,15,3,Warlock,4,29,16,3,10,Tortle,0.25,17,22,0.37266867099598594
Rogue,3,22,15,3,Artificer,3,19,15,3,Rogue,3,19,17,3,Bard,3,23,12,3,10,Dretch,0.25,11,18,0.7860579593520384
Warlock,5,26,16,3,Cleric,5,50,18,3,Sorcerer,5,29,11,3,Monk,5,37,13,3,2,Barbed Devil,5.0,15,110,0.8901173989918403
Artificer,2,18,17,2,Fighter,2,16,12,2,Druid,2,14,11,2,Sorcerer,2,10,11,2,10,Tridrone,0.5,15,16,0.0
Cleric,1,8,18,2,Sorcerer,1,7,15,2,Bard,1,8,14,2,Wizzard,1,7,10,2,1,Tortle Druid,2.0,17,33,0.7982142857142858
Sorcerer,2,17,13,2,Bard,2,16,13,2,Barbarian,2,29,12,2,Cleric,2,16,16,2,3,Quaggoth Spore Servant,1.0,13,45,0.039190434373917775
Druid,1,7,11,2,Paladin,1,9,17,2,Monk,1,9,13,2,Druid,1,6,12,2,10,Blood Hawk,0.125,12,7,0.0
Wizzard,5,20,12,3,Barbarian,5,52,15,3,Ranger,5,46,16,3,Artificer,5,37,17,3,10,Hobgoblin,0.5,18,11,0.9423644414018846
Fighter,2,15,19,2,Wizzard,2,10,12,2,Bard,2,19,12,2,Bard,2,18,15,2,10,Violet Fungus,0.25,5,18,0.08393928082617891
Sorcerer,5,21,11,3,Wizzard,5,33,12,3,Druid,5,29,15,3,Ranger,5,50,12,3,2,Mind Flayer Arcanist,8.0,15,71,0.9426002841101264
Fighter,5,52,16,3,Barbarian,5,62,12,3,Paladin,5,38,18,3,Sorcerer,5,38,14,3,6,Plesiosaurus,2.0,13,68,0.4863510852475199
Paladin,4,35,16,3,Monk,4,21,12,3,Wizzard,4,28,15,3,Rogue,4,35,12,3,10,Oblex Spawn,0.25,13,18,0.0
Rogue,2,9,15,2,Fighter,2,24,18,2,Fighter,2,21,12,2,Barbarian,2,27,12,2,10,Hyena,0.0,11,5,0.0
Wizzard,5,17,10,3,Paladin,5,54,18,3,Cleric,5,27,15,3,Bard,5,38,12,3,7,Bard,2.0,15,44,0.0
Barbarian,4,33,16,3,Artificer,4,29,14,3,Barbarian,4,44,12,3,Druid,4,32,16,3,2,Treant,9.0,16,138,0.0
Warlock,1,6,12,2,Artificer,1,7,12,2,Cleric,1,7,20,2,Sorcerer,1,5,11,2,10,Ox,0.25,10,15,0.0
Bard,3,15,15,3,Barbarian,3,33,15,3,Bard,3,17,15,3,Ranger,3,29,13,3,2,Xorn,5.0,19,73,0.0
Sorcerer,2,12,11,2,Rogue,2,15,11,2,Wizzard,2,11,10,2,Bard,2,14,13,2,1,Umber Hulk,5.0,18,93,0.0
Paladin,1,12,14,2,Rogue,1,8,12,2,Wizzard,1,3,13,2,Wizzard,1,8,12,2,10,Sprite,0.25,15,2,1.0
Warlock,5,44,12,3,Ranger,5,40,15,3,Sorcerer,5,25,11,3,Warlock,5,43,11,3,1,Night Hag,5.0,17,112,0.9417416578685536
Paladin,1,9,18,2,Rogue,1,5,14,2,Wizzard,1,6,14,2,Rogue,1,7,16,2,2,Brown Bear,1.0,11,34,0.0
Barbarian,2,22,14,2,Druid,2,14,14,2,Paladin,2,12,15,2,Druid,2,16,15,2,3,Choker,1.0,16,13,1.0
Barbarian,1,11,17,2,Druid,1,7,14,2,Paladin,1,7,18,2,Rogue,1,4,17,2,1,Meazel,1.0,13,35,0.8813000471031559
Artificer,3,23,15,3,Sorcerer,3,16,11,3,Wizzard,3,23,14,3,Sorcerer,3,17,11,3,2,Night Hag,5.0,17,112,-1
Ranger,2,25,17,2,Barbarian,2,17,17,2,Wizzard,2,14,13,2,Druid,2,17,12,2,1,Wererat,2.0,12,33,1.0
Rogue,5,31,11,3,Monk,5,42,16,3,Barbarian,5,47,17,3,Bard,5,31,14,3,2,Nycaloth,9.0,18,123,0.8428975820903595
Ranger,2,17,17,2,Barbarian,2,24,13,2,Druid,2,21,13,2,Paladin,2,18,16,2,10,Bandit,0.125,12,11,0.8150350206940465
Fighter,2,21,13,2,Rogue,2,17,15,2,Ranger,2,23,17,2,Wizzard,2,15,11,2,10,Pseudodragon,0.25,13,7,0.5364178556869365
Artificer,2,15,16,2,Paladin,2,19,18,2,Cleric,2,18,17,2,Rogue,2,15,13,2,1,Bearded Devil,3.0,13,52,0.8659785055859989
Artificer,2,20,17,2,Warlock,2,11,16,2,Wizzard,2,12,10,2,Warlock,2,14,14,2,1,Lizard King,4.0,15,78,0.0
Druid,2,14,11,2,Wizzard,2,6,14,2,Rogue,2,20,14,2,Sorcerer,2,9,10,2,2,Blue Dragon Wyrmling,3.0,17,52,0.0
Monk,1,10,10,2,Monk,1,11,16,2,Rogue,1,7,15,2,Monk,1,7,15,2,10,Duodrone,0.25,15,11,0.0
Druid,3,22,12,3,Cleric,3,27,19,3,Fighter,3,25,18,3,Ranger,3,25,17,3,2,Kuo-toa Monitor,3.0,13,65,0.5013979831468435
Artificer,2,14,15,2,Druid,2,15,16,2,Artificer,2,16,12,2,Ranger,2,15,16,2,10,Goblin,0.25,15,7,0.0
Artificer,1,6,17,2,Ranger,1,6,12,2,Rogue,1,11,15,2,Bard,1,7,16,2,10,Swarm of Beetles,0.5,12,22,0.0
Wizzard,3,16,11,3,Warlock,3,29,11,3,Paladin,3,22,19,3,Rogue,3,19,13,3,9,Giant Hyena,1.0,12,45,0.0
Sorcerer,3,19,14,3,Warlock,3,21,12,3,Sorcerer,3,18,12,3,Wizzard,3,19,14,3,3,Xvart Warlock of Raxivort,1.0,12,22,0.8486488432169267
Bard,5,31,13,3,Monk,5,38,11,3,Warlock,5,38,15,3,Monk,5,42,16,3,1,Chasme,6.0,15,84,0.9687084949264197
Monk,1,4,10,2,Rogue,1,9,16,2,Druid,1,4,12,2,Warlock,1,7,14,2,10,Giant Badger,0.25,10,13,0.0
Paladin,2,19,14,2,Druid,2,18,14,2,Fighter,2,12,12,2,Cleric,2,15,16,2,10,Grimlock,0.25,11,11,0.0
Monk,4,35,10,3,Rogue,4,22,13,3,Artificer,4,27,15,3,Druid,4,33,11,3,10,Slaad Tadpole,0.125,12,10,0.9826763233364118
Barbarian,4,49,13,3,Ranger,4,33,15,3,Rogue,4,24,11,3,Sorcerer,4,31,15,3,2,Giant Constrictor Snake,2.0,12,60,0.9498748299864154
Bard,5,42,14,3,Monk,5,36,14,3,Rogue,5,34,17,3,Ranger,5,50,13,3,3,Quadrone,1.0,16,22,0.8821569223048377
