p1_class,p1_level,p1_hp,p1_ac,p1_avg_save,p2_class,p2_level,p2_hp,p2_ac,p2_avg_save,p3_class,p3_level,p3_hp,p3_ac,p3_avg_save,p4_class,p4_level,p4_hp,p4_ac,p4_avg_save,num_of_monsters,monster_name,monster_cr,monster_ac,monster_hp,dificulty
Fighter,5,51,19,3,Barbarian,5,49,13,3,Ranger,5,45,14,3,Warlock,5,34,12,3,4,Bard,2.0,15,44,0.6985348682722494
Artificer,3,18,15,3,Monk,3,29,13,3,Barbarian,3,21,17,3,Bard,3,25,14,3,10,Panther,0.25,12,13,0.9127447035001202
Fighter,3,29,13,3,Fighter,3,24,17,3,Fighter,3,21,19,3,Fighter,3,29,14,3,3,Phase Spider,3.0,13,32,0.3999747624797941
Warlock,4,23,11,3,Druid,4,28,11,3,Fighter,4,36,18,3,Artificer,4,30,16,3,9,Half-Ogre (Ogrillon),1.0,12,30,0.0
Wizzard,1,3,10,2,Artificer,1,11,14,2,Warlock,1,8,15,2,Rogue,1,7,14,2,10,Violet Fungus,0.25,5,18,0.0
Druid,4,26,16,3,Sorcerer,4,26,15,3,Rogue,4,20,11,3,Paladin,4,41,15,3,4,Faerie Dragon (Blue),2.0,15,14,1.0
Monk,3,27,14,3,Fighter,3,35,18,3,Cleric,3,22,16,3,Sorcerer,3,15,14,3,10,Acolyte,0.25,10,9,1.0
Bard,2,9,16,2,Bard,2,14,12,2,Cleric,2,12,18,2,Paladin,2,18,19,2,1,Duergar Stone Guard,2.0,18,39,0.7168332353517539
Ranger,1,9,16,2,Paladin,1,9,14,2,Fighter,1,9,15,2,Ranger,1,6,17,2,10,Pony,0.125,10,11,0.0
Monk,3,16,14,3,Barbarian,3,32,12,3,Barbarian,3,30,12,3,Rogue,3,29,11,3,5,Hippogriff,1.0,11,19,0.1920212942661617
Artificer,4,32,15,3,Sorcerer,4,33,11,3,Cleric,4,31,17,3,Wizzard,4,22,15,3,1,Drow Priestess of Lolth,8.0,16,71,0.4699287722050654
Ranger,5,40,17,3,Warlock,5,31,11,3,Druid,5,35,11,3,Fighter,5,49,13,3,2,Barghest,4.0,17,60,0.8823637743246021
Barbarian,2,17,17,2,Warlock,2,15,12,2,Paladin,2,21,18,2,Barbarian,2,23,13,2,1,Ettin,4.0,12,85,0.7312353719676374
Rogue,5,49,13,3,Monk,5,44,16,3,Sorcerer,5,35,15,3,Barbarian,5,56,13,3,1,Spawn of Kyuss,5.0,10,76,0.9750776799585706
Paladin,4,30,17,3,Artificer,4,30,17,3,Paladin,4,34,15,3,Druid,4,33,15,3,11,Copper Dragon Wyrmling,1.0,16,22,0.0
Sorcerer,2,9,10,2,Ranger,2,23,12,2,Monk,2,16,16,2,Rogue,2,14,13,2,10,Pixie,0.25,15,1,1.0
Bard,2,15,14,2,Fighter,2,18,13,2,Barbarian,2,17,13,2,Druid,2,18,13,2,1,Dybbuk,4.0,14,37,1.0
Fighter,2,18,13,2,Wizzard,2,15,13,2,Bard,2,9,16,2,Rogue,2,15,17,2,1,Wood Woad,5.0,18,75,0.6098765432098766
Rogue,5,39,17,3,Sorcerer,5,33,14,3,Cleric,5,27,15,3,Warlock,5,33,13,3,10,Giant Bat,0.25,13,22,0.695174651057004
Monk,2,18,16,2,Cleric,2,15,20,2,Bard,2,18,13,2,Cleric,2,16,13,2,10,Tridrone,0.5,15,16,0.0
Barbarian,4,43,15,3,Artificer,4,30,13,3,Fighter,4,36,16,3,Wizzard,4,34,11,3,2,Werewolf,3.0,11,58,0.9809864963736091
Fighter,5,40,13,3,Rogue,5,44,14,3,Monk,5,29,13,3,Paladin,5,28,15,3,8,Kobold Scale Sorcerer,1.0,15,27,0.5656325742110321
Cleric,5,30,15,3,Monk,5,43,10,3,Barbarian,5,44,16,3,Rogue,5,46,13,3,2,Fire Giant,9.0,18,162,0.1389542052990326
Ranger,4,40,14,3,Cleric,4,28,17,3,Paladin,4,27,15,3,Artificer,4,34,17,3,5,Plesiosaurus,2.0,13,68,0.30610407141229834
Artificer,5,43,17,3,Artificer,5,37,14,3,Ranger,5,47,15,3,Bard,5,39,14,3,2,Assassin,8.0,15,78,0.16535622225443425
Wizzard,4,16,13,3,Barbarian,4,40,12,3,Rogue,4,30,16,3,Warlock,4,29,13,3,4,Wight,3.0,14,45,0.0
Druid,5,44,13,3,Artificer,5,36,18,3,Monk,5,26,12,3,Barbarian,5,53,14,3,12,Lion,1.0,12,26,0.8284462510191108
Bard,3,16,15,3,Fighter,3,20,16,3,Rogue,3,33,11,3,Ranger,3,26,12,3,3,Giant Boar,2.0,12,42,0.525537547835008
Wizzard,5,34,13,3,Ranger,5,33,16,3,Fighter,5,42,18,3,Wizzard,5,28,11,3,10,Baboon,0.0,12,3,1.0
Bard,1,6,15,2,Paladin,1,7,18,2,Barbarian,1,7,17,2,Paladin,1,10,18,2,10,Apprentice Wizard,0.25,10,13,0.0
Rogue,4,25,15,3,Cleric,4,35,13,3,Rogue,4,23,16,3,Bard,4,23,15,3,2,Dhergoloth,7.0,15,119,0.052209632290199044
Warlock,5,48,13,3,Monk,5,36,13,3,Rogue,5,50,11,3,Druid,5,42,16,3,10,Sea Horse,0.0,11,1,0.9732954057535422
Paladin,5,48,17,3,Druid,5,35,14,3,Monk,5,48,16,3,Paladin,5,39,18,3,3,Grell,3.0,12,55,0.9366244826488379
Barbarian,5,68,14,3,Barbarian,5,57,15,3,Bard,5,35,14,3,Ranger,5,53,12,3,10,Merrow,2.0,13,45,0.0
Barbarian,5,51,17,3,Druid,5,40,14,3,Druid,5,37,12,3,Warlock,5,42,14,3,1,Stone Giant,7.0,17,126,0.7422431885771432
Wizzard,2,11,11,2,Ranger,2,20,17,2,Cleric,2,10,19,2,Wizzard,2,9,13,2,1,Triceratops,5.0,13,95,0.0
Ranger,5,39,17,3,Bard,5,34,12,3,Fighter,5,38,13,3,Sorcerer,5,27,12,3,1,Minotaur,3.0,14,76,0.9888947464930778
Paladin,5,46,19,3,Wizzard,5,32,15,3,Fighter,5,40,14,3,Sorcerer,5,32,11,3,10,Scorpion,0.0,11,1,0.0
Artificer,4,26,18,3,Druid,4,33,16,3,Monk,4,36,16,3,Rogue,4,30,15,3,3,Barghest,4.0,17,60,0.6047752659478653
Artificer,5,29,18,3,Rogue,5,27,12,3,Warlock,5,30,11,3,Bard,5,31,16,3,10,Kuo-toa,0.25,13,18,1.0
Sorcerer,1,7,10,2,Warlock,1,5,12,2,Fighter,1,6,15,2,Bard,1,8,12,2,10,Ox,0.25,10,15,0.0
Bard,5,39,16,3,Paladin,5,54,18,3,Bard,5,44,12,3,Paladin,5,45,15,3,10,Spider,0.0,12,1,0.0
Artificer,1,5,14,2,Bard,1,8,12,2,Cleric,1,7,15,2,Paladin,1,9,16,2,1,Priest,2.0,13,27,0.0
Fighter,1,7,13,2,Ranger,1,6,14,2,Bard,1,8,13,2,Paladin,1,13,15,2,1,Pentadrone,2.0,16,32,0.37734512577842927
Wizzard,3,12,12,3,Paladin,3,25,14,3,Warlock,3,22,14,3,Barbarian,3,30,13,3,4,Plesiosaurus,2.0,13,68,0.0
Rogue,5,36,11,3,Artificer,5,31,16,3,Sorcerer,5,23,10,3,Cleric,5,43,15,3,1,Yochlol,10.0,15,136,0.7396518563384654
Fighter,3,26,17,3,Artificer,3,18,17,3,Bard,3,25,14,3,Rogue,3,28,16,3,10,Warhorse Skeleton,0.5,13,22,0.0
Druid,3,21,11,3,Barbarian,3,25,12,3,Cleric,3,28,13,3,Fighter,3,25,13,3,1,Red Slaad,5.0,14,93,0.6251561849229489
Ranger,2,21,12,2,Warlock,2,15,14,2,Wizzard,2,15,13,2,Warlock,2,16,13,2,1,Banderhobb,5.0,15,84,0.0
Sorcerer,3,16,15,3,Wizzard,3,15,15,3,Fighter,3,27,16,3,Monk,3,24,10,3,10,Swarm of Insects,0.5,12,22,0.0
Bard,4,28,12,3,Barbarian,4,50,17,3,Fighter,4,36,17,3,Fighter,4,34,13,3,1,Warlock of the Archfey,4.0,13,67,0.9397717499173007
Barbarian,4,44,15,3,Paladin,4,44,15,3,Warlock,4,37,15,3,Cleric,4,35,20,3,1,Black Pudding,4.0,7,85,0.8875477596387634
Monk,3,23,16,3,Warlock,3,24,14,3,Warlock,3,29,15,3,Rogue,3,16,13,3,10,Male Steeder,0.25,12,13,0.0
Monk,3,17,14,3,Cleric,3,18,17,3,Wizzard,3,12,11,3,Paladin,3,29,16,3,10,Giant Badger,0.25,10,13,0.0
Barbarian,5,58,13,3,Artificer,5,31,13,3,Monk,5,43,12,3,Cleric,5,32,18,3,1,Erinyes,12.0,18,153,0.6443175543313638
Monk,1,5,16,2,Rogue,1,8,15,2,Rogue,1,7,13,2,Fighter,1,11,19,2,2,Faerie Dragon (Orange),1.0,15,14,1.0
Rogue,3,18,16,3,Monk,3,27,12,3,Rogue,3,28,17,3,Cleric,3,29,19,3,10,Draft Horse,0.25,10,19,0.0
Wizzard,3,20,13,3,Bard,3,19,12,3,Fighter,3,29,14,3,Cleric,3,18,13,3,3,Deathlock Wight,3.0,12,37,0.1215862584575591
Bard,3,21,12,3,Cleric,3,19,19,3,Bard,3,15,16,3,Monk,3,27,14,3,10,Young Kruthik,0.125,16,9,0.0711912221843522
Wizzard,3,15,10,3,Fighter,3,19,15,3,Monk,3,23,12,3,Wizzard,3,18,11,3,1,Choldrith,3.0,15,66,0.3563038232895468
Sorcerer,5,20,13,3,Cleric,5,31,19,3,Cleric,5,34,13,3,Paladin,5,47,17,3,2,Bheur Hag,7.0,17,91,0.564295669906393
Bard,1,8,15,2,Artificer,1,6,16,2,Cleric,1,5,20,2,Sorcerer,1,7,13,2,10,Deep Gnome (Svirfneblin),0.5,15,16,0.0
Fighter,5,41,14,3,Sorcerer,5,36,10,3,Druid,5,33,12,3,Rogue,5,37,12,3,10,Owl,0.0,11,1,0.8258157615853507
Druid,3,22,14,3,Warlock,3,21,11,3,Druid,3,24,13,3,Rogue,3,23,15,3,1,Owlbear,3.0,13,59,1.0
Cleric,1,6,19,2,Sorcerer,1,6,15,2,Fighter,1,10,17,2,Sorcerer,1,6,12,2,10,Manes,0.125,9,9,0.0
Barbarian,1,8,12,2,Barbarian,1,15,17,2,Warlock,1,9,13,2,Warlock,1,9,13,2,1,Quetzalcoatlus,2.0,13,30,0.9463087248322148
Rogue,5,45,16,3,Artificer,5,31,16,3,Monk,5,50,15,3,Paladin,5,45,15,3,12,Specter,1.0,12,22,0.6677670171187472
Cleric,3,14,12,3,Artificer,3,23,18,3,Ranger,3,28,12,3,Monk,3,16,12,3,10,Flumph,0.125,12,7,0.26456134247474233
Fighter,3,28,12,3,Rogue,3,20,12,3,Wizzard,3,24,15,3,Monk,3,23,11,3,10,Giant Sea Horse,0.5,13,16,0.33464068859238966
Monk,1,9,11,2,Warlock,1,4,13,2,Sorcerer,1,9,12,2,Bard,1,7,12,2,10,Commoner,0.0,10,4,0.2966205837173579
Cleric,4,31,18,3,Ranger,4,40,14,3,Druid,4,26,13,3,Sorcerer,4,20,13,3,10,Magma Mephit,0.5,11,22,0.0
Artificer,1,6,12,2,Fighter,1,10,17,2,Ranger,1,7,15,2,Barbarian,1,13,14,2,10,Mastiff,0.125,12,5,0.2605705790193742
Cleric,5,34,12,3,Druid,5,33,12,3,Artificer,5,51,12,3,Rogue,5,45,17,3,10,Star Spawn Grue,0.25,11,17,0.9129514259380366
Ranger,3,28,14,3,Warlock,3,28,14,3,Druid,3,15,13,3,Cleric,3,26,13,3,1,Trapper,3.0,13,68,1.0
Ranger,4,34,16,3,Bard,4,28,15,3,Druid,4,26,11,3,Paladin,4,34,19,3,2,Githzerai Zerth,6.0,17,84,0.0
Barbarian,3,32,17,3,Monk,3,24,16,3,Ranger,3,21,16,3,Warlock,3,26,13,3,10,Warhorse Skeleton,0.5,13,22,0.0
Wizzard,5,29,11,3,Fighter,5,59,19,3,Warlock,5,43,15,3,Wizzard,5,32,11,3,10,Noble,0.125,15,9,0.9175278342669598
Rogue,5,30,14,3,Sorcerer,5,36,11,3,Artificer,5,34,13,3,Ranger,5,38,16,3,1,Medusa,6.0,15,127,0.9101341346195478
Monk,2,17,11,2,Wizzard,2,11,10,2,Rogue,2,17,16,2,Cleric,2,11,13,2,1,Ankylosaurus,3.0,15,68,0.3960084033613446
Rogue,1,7,13,2,Barbarian,1,12,14,2,Rogue,1,6,12,2,Ranger,1,11,16,2,10,Swarm of Rats,0.25,10,24,0.0
Monk,5,35,11,3,Rogue,5,41,17,3,Paladin,5,42,17,3,Fighter,5,42,15,3,10,Blink Dog,0.25,13,22,0.8212477837414468
Wizzard,1,7,15,2,Paladin,1,11,19,2,Rogue,1,10,13,2,Artificer,1,11,14,2,1,Bandit Captain,2.0,15,65,0.07784264664998611
Ranger,2,18,14,2,Ranger,2,17,13,2,Bard,2,18,15,2,Artificer,2,17,14,2,10,Slaad Tadpole,0.125,12,10,0.09444444444444443
Paladin,3,29,18,3,Bard,3,24,12,3,Monk,3,23,14,3,Monk,3,23,14,3,1,Wererat,2.0,12,33,0.9927098878749058
Rogue,3,22,15,3,Cleric,3,30,14,3,Warlock,3,21,15,3,Sorcerer,3,19,12,3,10,Giant Weasel,0.125,13,9,0.41207809372803816
Wizzard,5,32,15,3,Artificer,5,46,18,3,Sorcerer,5,26,11,3,Cleric,5,27,17,3,7,Githzerai Monk,2.0,14,38,0.6564193972016094
Bard,2,13,15,2,Bard,2,17,16,2,Wizzard,2,7,11,2,Rogue,2,12,14,2,4,Spy,1.0,12,27,0.0
Paladin,4,27,18,3,Warlock,4,34,11,3,Rogue,4,31,17,3,Wizzard,4,21,12,3,10,Weasel,0.0,13,1,0.5278638807820452
Bard,1,8,14,2,Fighter,1,5,19,2,Barbarian,1,10,17,2,Rogue,1,8,17,2,10,Mule,0.125,10,11,0.0
Barbarian,4,36,16,3,Warlock,4,37,11,3,Fighter,4,41,12,3,Barbarian,4,53,12,3,1,Cyclops,6.0,14,138,0.49769028733250403
Wizzard,4,28,11,3,Ranger,4,32,17,3,Paladin,4,35,16,3,Barbarian,4,33,15,3,2,Ogre Zombie,2.0,8,85,0.6809880875592551
Wizzard,1,6,14,2,Cleric,1,8,20,2,Artificer,1,7,14,2,Ranger,1,12,12,2,10,Swarm of Beetles,0.5,12,22,0.0
Cleric,1,7,13,2,Barbarian,1,12,17,2,Cleric,1,9,20,2,Cleric,1,7,14,2,10,Nupperibo,0.5,13,11,0.0
Rogue,2,11,13,2,Rogue,2,17,15,2,Cleric,2,14,17,2,Druid,2,15,13,2,2,Ettercap,2.0,13,44,0.7522804114125523
Cleric,4,38,13,3,Ranger,4,41,15,3,Warlock,4,31,16,3,Paladin,4,25,17,3,10,Smoke Mephit,0.25,12,22,0.5455932574582932
Warlock,2,16,12,2,Wizzard,2,12,11,2,Barbarian,2,15,14,2,Ranger,2,25,17,2,1,Mezzoloth,5.0,18,75,0.4145214521452146
Ranger,3,24,16,3,Barbarian,3,23,17,3,Ranger,3,31,17,3,Artificer,3,26,14,3,2,Adult Oblex,5.0,14,75,0.0
Cleric,2,15,13,2,Rogue,2,14,14,2,Sorcerer,2,12,15,2,Cleric,2,15,16,2,1,Vampiric Mist,3.0,13,30,0.8611570247933886
Cleric,2,12,13,2,Ranger,2,19,12,2,Artificer,2,13,18,2,Bard,2,16,15,2,10,Violet Fungus,0.25,5,18,0.0
Barbarian,1,10,16,2,Monk,1,7,11,2,Wizzard,1,4,10,2,Bard,1,9,13,2,1,Lizardfolk Shaman,2.0,13,27,0.8237990947583588
Barbarian,3,37,14,3,Paladin,3,32,15,3,Paladin,3,30,17,3,Paladin,3,33,14,3,10,Goblin,0.25,15,7,0.490368767695887
Artificer,5,38,16,3,Sorcerer,5,33,13,3,Druid,5,44,16,3,Sorcerer,5,40,12,3,1,Minotaur,3.0,14,76,1.0
Warlock,1,7,11,2,Monk,1,9,14,2,Barbarian,1,9,16,2,Druid,1,10,11,2,10,Merfolk,0.125,11,11,0.0
Sorcerer,1,6,12,2,Sorcerer,1,6,11,2,Warlock,1,5,13,2,Ranger,1,11,17,2,1,Giant Hyena,1.0,12,45,0.6138570167696381
Bard,5,37,16,3,Paladin,5,52,15,3,Wizzard,5,18,14,3,Sorcerer,5,22,12,3,10,Riding Horse,0.25,10,13,0.6614372395806213
Wizzard,2,10,12,2,Ranger,2,17,12,2,Warlock,2,20,16,2,Monk,2,12,13,2,1,Half-Red Dragon Veteran,5.0,18,65,0.0
Bard,1,8,12,2,Warlock,1,6,14,2,Rogue,1,10,17,2,Warlock,1,11,15,2,10,Kobold Inventor,0.25,12,13,0.0
Ranger,5,50,14,3,Artificer,5,46,16,3,Wizzard,5,21,13,3,Artificer,5,40,14,3,1,Assassin,8.0,15,78,0.7499085724631122
Barbarian,3,37,13,3,Bard,3,22,13,3,Druid,3,24,11,3,Druid,3,30,12,3,10,Constrictor Snake,0.25,12,13,0.928078515833618
Warlock,4,29,13,3,Rogue,4,37,12,3,Barbarian,4,48,13,3,Monk,4,37,14,3,10,Merfolk,0.125,11,11,0.6295183469554632
Artificer,1,6,17,2,Druid,1,8,14,2,Bard,1,6,12,2,Barbarian,1,11,13,2,10,Bat,0.0,12,1,1.0
Artificer,3,21,14,3,Barbarian,3,30,15,3,Rogue,3,17,13,3,Sorcerer,3,18,13,3,2,Faerie Dragon (Orange),1.0,15,14,1.0
Artificer,1,7,14,2,Rogue,1,11,14,2,Druid,1,6,11,2,Barbarian,1,10,16,2,2,Vargouille,1.0,12,18,0.48597043095312986
Cleric,1,6,12,2,Sorcerer,1,9,12,2,Artificer,1,5,13,2,Sorcerer,1,5,15,2,10,Baboon,0.0,12,3,1.0
Warlock,2,19,15,2,Bard,2,18,16,2,Rogue,2,17,11,2,Artificer,2,14,18,2,10,Dust Mephit,0.5,12,17,0.0
Druid,1,7,12,2,Barbarian,1,8,13,2,Warlock,1,8,14,2,Druid,1,10,13,2,10,Gazer,0.5,13,13,0.0
Wizzard,3,18,14,3,Sorcerer,3,19,15,3,Warlock,3,20,16,3,Ranger,3,23,12,3,1,Leucrotta,3.0,14,67,0.8680376568186607
Monk,4,27,15,3,Monk,4,36,16,3,Rogue,4,32,16,3,Wizzard,4,25,11,3,3,Salamander,5.0,15,90,0.0
Paladin,3,33,15,3,Bard,3,16,12,3,Monk,3,22,15,3,Paladin,3,27,16,3,1,Drow Mage,7.0,12,45,0.4375770510224292
Warlock,2,16,14,2,Artificer,2,18,13,2,Paladin,2,22,15,2,Druid,2,12,15,2,4,Thorny Vegepygmy,1.0,14,27,0.717475264150456
Druid,3,24,14,3,Warlock,3,20,11,3,Monk,3,28,14,3,Bard,3,15,13,3,10,Wretched Sorrowsworn,0.25,15,10,0.0
Cleric,3,28,20,3,Rogue,3,18,15,3,Cleric,3,18,20,3,Wizzard,3,18,15,3,10,Cat,0.0,12,2,1.0
Cleric,3,22,20,3,Fighter,3,36,15,3,Ranger,3,27,15,3,Ranger,3,26,13,3,1,Water Elemental,5.0,14,114,0.442686411123503
Cleric,2,14,18,2,Warlock,2,17,15,2,Cleric,2,15,14,2,Monk,2,17,16,2,10,Wolf,0.25,13,11,0.0
Paladin,2,12,14,2,Wizzard,2,9,10,2,Artificer,2,17,12,2,Druid,2,8,16,2,1,Drow Elite Warrior,5.0,18,71,0.0
Rogue,1,9,17,2,Warlock,1,9,13,2,Monk,1,8,14,2,Ranger,1,11,17,2,10,Bullywug,0.25,15,11,0.0
Bard,3,24,12,3,Warlock,3,29,16,3,Cleric,3,26,19,3,Ranger,3,26,13,3,1,Hobgoblin Captain,3.0,17,39,0.8044566164571144
Druid,2,17,16,2,Rogue,2,10,13,2,Monk,2,12,13,2,Sorcerer,2,8,15,2,10,Dust Mephit,0.5,12,17,0.6917144427864604
Barbarian,4,39,13,3,Rogue,4,37,17,3,Warlock,4,25,14,3,Rogue,4,39,15,3,4,Quaggoth Thonot,3.0,13,45,0.608401889742096
Bard,3,29,15,3,Barbarian,3,19,17,3,Monk,3,18,13,3,Artificer,3,27,14,3,2,Mezzoloth,5.0,18,75,0.0
Cleric,4,32,18,3,Paladin,4,31,16,3,Rogue,4,34,14,3,Fighter,4,38,13,3,1,Gorgon,5.0,19,114,0.0
Wizzard,4,20,13,3,Sorcerer,4,23,15,3,Fighter,4,46,14,3,Cleric,4,35,13,3,4,Faerie Dragon (Green),2.0,15,14,1.0
Fighter,3,32,17,3,Sorcerer,3,16,10,3,Ranger,3,24,12,3,Monk,3,18,12,3,1,Warlock of the Archfey,4.0,13,67,0.7517045454545455
Ranger,2,24,17,2,Fighter,2,21,13,2,Sorcerer,2,7,15,2,Sorcerer,2,16,13,2,10,Young Kruthik,0.125,16,9,0.0
Cleric,4,28,14,3,Bard,4,30,14,3,Bard,4,33,13,3,Cleric,4,20,14,3,1,Babau,4.0,16,82,0.7455081874647093
Warlock,4,34,16,3,Rogue,4,25,15,3,Rogue,4,31,16,3,Rogue,4,29,16,3,2,Drider,6.0,19,123,0.0
Cleric,1,7,16,2,Fighter,1,8,13,2,Warlock,1,10,12,2,Bard,1,10,13,2,1,Allosaurus,2.0,13,51,0.2163576881134133
Monk,3,16,13,3,Bard,3,15,13,3,Wizzard,3,15,11,3,Sorcerer,3,20,11,3,1,Hook Horror,3.0,15,75,0.4430790960451978
Monk,2,19,12,2,Sorcerer,2,13,10,2,Bard,2,16,12,2,Bard,2,13,15,2,2,Darkling Elder,2.0,15,27,0.3941645941324111
Fighter,5,34,13,3,Bard,5,30,15,3,Cleric,5,41,17,3,Paladin,5,54,19,3,4,Hill Giant,5.0,13,105,0.0
Druid,5,43,16,3,Barbarian,5,57,15,3,Monk,5,34,14,3,Bard,5,48,14,3,5,Kuo-toa Monitor,3.0,13,65,0.505424186659063
Paladin,1,13,14,2,Monk,1,6,14,2,Monk,1,8,10,2,Cleric,1,7,17,2,1,Rutterkin,2.0,12,37,0.6746091866951311
Fighter,4,38,14,3,Fighter,4,37,17,3,Cleric,4,28,12,3,Bard,4,32,13,3,1,Necromancer Wizard,9.0,12,110,0.15613536848691245
Wizzard,2,16,13,2,Druid,2,16,15,2,Druid,2,14,16,2,Barbarian,2,19,17,2,1,Faerie Dragon (Red),1.0,15,14,1.0
Paladin,4,29,15,3,Paladin,4,38,15,3,Rogue,4,29,14,3,Druid,4,27,15,3,2,Couatl,4.0,19,97,0.756488260035739
Monk,1,8,12,2,Rogue,1,4,14,2,Sorcerer,1,5,12,2,Rogue,1,7,16,2,1,Yuan-ti Broodguard,2.0,14,45,0.8276474769012083
Druid,1,8,14,2,Artificer,1,7,12,2,Wizzard,1,3,15,2,Wizzard,1,5,12,2,1,Scarecrow,1.0,11,36,0.7046805349182763
Warlock,4,29,14,3,Rogue,4,35,16,3,Cleric,4,31,18,3,Sorcerer,4,30,15,3,2,Thri-kreen,1.0,15,33,0.9249693612045966
Fighter,1,10,13,2,Warlock,1,8,12,2,Artificer,1,6,14,2,Warlock,1,11,14,2,1,Shadow Mastiff,2.0,12,33,0.7900385328956758
Monk,3,22,15,3,Monk,3,18,10,3,Ranger,3,32,17,3,Ranger,3,32,14,3,4,Gelatinous Cube,2.0,6,84,0.0
Warlock,1,8,16,2,Monk,1,9,13,2,Druid,1,5,11,2,Artificer,1,7,18,2,1,Rutterkin,2.0,12,37,0.6888089254436068
Druid,3,30,14,3,Bard,3,25,13,3,Fighter,3,26,15,3,Warlock,3,25,15,3,1,Gold Dragon Wyrmling,3.0,17,60,0.6460169785169785
Rogue,1,6,11,2,Barbarian,1,8,13,2,Sorcerer,1,6,13,2,Bard,1,7,12,2,10,Crocodile,0.5,12,19,0.0
Wizzard,4,33,14,3,Cleric,4,24,17,3,Paladin,4,42,17,3,Rogue,4,25,13,3,3,Sahuagin Priestess,2.0,12,33,0.9296096857072467
Rogue,3,25,14,3,Sorcerer,3,22,10,3,Barbarian,3,34,12,3,Bard,3,20,13,3,2,Doppelganger,3.0,14,52,0.6639738882018176
Bard,4,28,14,3,Bard,4,21,16,3,Paladin,4,39,15,3,Monk,4,29,12,3,3,Master Thief,5.0,16,84,0.0
Ranger,2,19,12,2,Paladin,2,19,14,2,Barbarian,2,20,13,2,Monk,2,15,15,2,1,Ettin,4.0,12,85,0.6051383399209487
Bard,3,25,16,3,Rogue,3,26,17,3,Wizzard,3,23,14,3,Druid,3,21,11,3,10,Skeleton,0.25,13,13,0.0
Artificer,1,6,17,2,Paladin,1,9,19,2,Monk,1,6,10,2,Paladin,1,7,14,2,1,Faerie Dragon (Blue),2.0,15,14,1.0
Fighter,1,12,16,2,Sorcerer,1,9,11,2,Monk,1,10,12,2,Monk,1,7,13,2,10,Swarm of Ravens,0.25,12,24,0.0
Fighter,2,20,12,2,Artificer,2,19,16,2,Ranger,2,12,17,2,Paladin,2,19,14,2,10,Giant Sea Horse,0.5,13,16,0.1651896284829721
Sorcerer,4,17,10,3,Bard,4,28,12,3,Ranger,4,39,13,3,Paladin,4,35,15,3,4,Ettercap,2.0,13,44,0.09722507095110079
Rogue,1,8,15,2,Bard,1,4,14,2,Warlock,1,7,15,2,Warlock,1,9,11,2,10,Skeleton,0.25,13,13,0.0
Ranger,2,18,12,2,Bard,2,11,16,2,Bard,2,10,16,2,Rogue,2,15,12,2,2,Myconid Sovereign,2.0,13,60,0.3350570218312154
Fighter,1,7,16,2,Barbarian,1,12,12,2,Cleric,1,7,18,2,Fighter,1,9,12,2,1,Swarm of Poisonous Snakes,2.0,14,36,0.6384297520661159
Warlock,4,27,15,3,Rogue,4,30,16,3,Warlock,4,33,14,3,Fighter,4,34,19,3,3,Stone Cursed,1.0,17,19,0.8461392784331094
Druid,5,25,16,3,Druid,5,45,12,3,Warlock,5,27,13,3,Warlock,5,35,15,3,10,Baboon,0.0,12,3,1.0
Cleric,3,22,16,3,Fighter,3,29,18,3,Monk,3,24,14,3,Barbarian,3,30,16,3,5,Griffon,2.0,12,59,0.0
Bard,2,15,15,2,Cleric,2,10,18,2,Paladin,2,17,16,2,Druid,2,15,13,2,1,Azer,2.0,17,39,1.0
Sorcerer,2,11,10,2,Sorcerer,2,14,10,2,Artificer,2,12,15,2,Cleric,2,19,16,2,2,Druid,2.0,11,27,0.0
Warlock,3,20,14,3,Monk,3,27,12,3,Paladin,3,29,18,3,Warlock,3,17,11,3,1,Orog,2.0,18,42,0.8189596450770793
Rogue,4,34,12,3,Sorcerer,4,21,13,3,Bard,4,26,13,3,Sorcerer,4,22,12,3,1,Hell Hound,3.0,15,45,0.7558364902840331
Artificer,1,7,15,2,Paladin,1,10,16,2,Ranger,1,7,14,2,Warlock,1,8,11,2,2,Giant Vulture,1.0,10,22,0.21171328671328674
Druid,4,24,15,3,Barbarian,4,48,16,3,Sorcerer,4,29,15,3,Monk,4,34,16,3,4,Grell,3.0,12,55,0.7772712717824423
Monk,2,20,11,2,Wizzard,2,9,14,2,Monk,2,19,13,2,Barbarian,2,17,14,2,2,Faerie Dragon (Red),1.0,15,14,1.0
Artificer,4,31,17,3,Monk,4,27,14,3,Sorcerer,4,21,13,3,Monk,4,23,16,3,10,Rust Monster,0.5,14,27,0.9675613476331052
Monk,4,33,11,3,Cleric,4,37,15,3,Bard,4,28,15,3,Wizzard,4,25,10,3,5,Azer,2.0,17,39,0.0
Paladin,3,18,16,3,Warlock,3,28,16,3,Paladin,3,27,17,3,Barbarian,3,34,15,3,10,Elk,0.25,10,13,0.13142863898834758
Artificer,4,30,17,3,Sorcerer,4,25,12,3,Artificer,4,34,18,3,Ranger,4,35,15,3,10,Swarm of Bats,0.25,12,22,0.9363509909083085
Warlock,5,35,12,3,Fighter,5,48,18,3,Barbarian,5,55,17,3,Wizzard,5,29,13,3,10,Flying Sword,0.25,17,17,0.8874360781172356
